output_file,class,patch_id,dates,input_files,shape,temporal_samples,zone_id,crop_type,split
4625_class3.npy,3.0,4625,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4625_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4625_class3_img.tif']","[20, 64, 64]",2,1,-1,train
4626_class3.npy,3.0,4626,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4626_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4626_class3_img.tif']","[20, 64, 64]",2,1,-1,train
4627_class3.npy,3.0,4627,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4627_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4627_class3_img.tif']","[20, 64, 64]",2,1,-1,train
4628_class3.npy,3.0,4628,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4628_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4628_class3_img.tif']","[20, 64, 64]",2,1,-1,train
4629_class3.npy,3.0,4629,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4629_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4629_class3_img.tif']","[20, 64, 64]",2,1,-1,train
4630_class3.npy,3.0,4630,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4630_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4630_class3_img.tif']","[20, 64, 64]",2,1,-1,train
4631_class3.npy,3.0,4631,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4631_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4631_class3_img.tif']","[20, 64, 64]",2,1,-1,train
4632_class3.npy,3.0,4632,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4632_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4632_class3_img.tif']","[20, 64, 64]",2,1,-1,train
4633_class3.npy,3.0,4633,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4633_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4633_class3_img.tif']","[20, 64, 64]",2,1,-1,train
4634_class3.npy,3.0,4634,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4634_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4634_class3_img.tif']","[20, 64, 64]",2,1,-1,train
4635_class3.npy,3.0,4635,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4635_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4635_class3_img.tif']","[20, 64, 64]",2,1,-1,train
4636_class3.npy,3.0,4636,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4636_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4636_class3_img.tif']","[20, 64, 64]",2,1,-1,train
4637.npy,,4637,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4637_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4637_img.tif']","[20, 64, 64]",2,1,-1,train
4638.npy,,4638,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4638_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4638_img.tif']","[20, 64, 64]",2,1,-1,train
4639.npy,,4639,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4639_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4639_img.tif']","[20, 64, 64]",2,1,-1,train
4640.npy,,4640,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4640_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4640_img.tif']","[20, 64, 64]",2,1,-1,train
4641.npy,,4641,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4641_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4641_img.tif']","[20, 64, 64]",2,1,-1,train
4642.npy,,4642,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4642_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4642_img.tif']","[20, 64, 64]",2,1,-1,train
4643.npy,,4643,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4643_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4643_img.tif']","[20, 64, 64]",2,1,-1,train
4644.npy,,4644,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4644_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4644_img.tif']","[20, 64, 64]",2,1,-1,train
4645.npy,,4645,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4645_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4645_img.tif']","[20, 64, 64]",2,1,-1,train
4646.npy,,4646,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4646_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4646_img.tif']","[20, 64, 64]",2,1,-1,train
4647.npy,,4647,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4647_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4647_img.tif']","[20, 64, 64]",2,1,-1,train
4648.npy,,4648,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4648_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4648_img.tif']","[20, 64, 64]",2,1,-1,train
4649.npy,,4649,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4649_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4649_img.tif']","[20, 64, 64]",2,1,-1,train
4650.npy,,4650,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4650_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4650_img.tif']","[20, 64, 64]",2,1,-1,train
4651.npy,,4651,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4651_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4651_img.tif']","[20, 64, 64]",2,1,-1,train
4652.npy,,4652,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4652_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4652_img.tif']","[20, 64, 64]",2,1,-1,train
4653.npy,,4653,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4653_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4653_img.tif']","[20, 64, 64]",2,1,-1,train
4654.npy,,4654,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4654_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4654_img.tif']","[20, 64, 64]",2,1,-1,train
4675.npy,,4675,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4675_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4675_img.tif']","[20, 64, 64]",2,2,-1,train
4676.npy,,4676,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4676_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4676_img.tif']","[20, 64, 64]",2,2,-1,train
4677_class5.npy,5.0,4677,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4677_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4677_class5_img.tif']","[20, 64, 64]",2,2,-1,train
4678_class5.npy,5.0,4678,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4678_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4678_class5_img.tif']","[20, 64, 64]",2,2,-1,train
4679_class5.npy,5.0,4679,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4679_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4679_class5_img.tif']","[20, 64, 64]",2,2,-1,train
4680_class5.npy,5.0,4680,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4680_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4680_class5_img.tif']","[20, 64, 64]",2,2,-1,train
4681_class5.npy,5.0,4681,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4681_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4681_class5_img.tif']","[20, 64, 64]",2,2,-1,train
4682_class5.npy,5.0,4682,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4682_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4682_class5_img.tif']","[20, 64, 64]",2,2,-1,train
4683_class5.npy,5.0,4683,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4683_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4683_class5_img.tif']","[20, 64, 64]",2,2,-1,train
4684_class5.npy,5.0,4684,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4684_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4684_class5_img.tif']","[20, 64, 64]",2,2,-1,train
4685_class5.npy,5.0,4685,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4685_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4685_class5_img.tif']","[20, 64, 64]",2,2,-1,train
4686_class5.npy,5.0,4686,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4686_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4686_class5_img.tif']","[20, 64, 64]",2,2,-1,train
4687_class5.npy,5.0,4687,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4687_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4687_class5_img.tif']","[20, 64, 64]",2,2,-1,train
4688_class5.npy,5.0,4688,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4688_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4688_class5_img.tif']","[20, 64, 64]",2,2,-1,train
4689_class5.npy,5.0,4689,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4689_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4689_class5_img.tif']","[20, 64, 64]",2,2,-1,train
4690_class5.npy,5.0,4690,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4690_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4690_class5_img.tif']","[20, 64, 64]",2,2,-1,train
4691_class5.npy,5.0,4691,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4691_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4691_class5_img.tif']","[20, 64, 64]",2,2,-1,train
4692_class5.npy,5.0,4692,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4692_class5_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4692_class5_img.tif']","[20, 64, 64]",2,2,-1,train
4693.npy,,4693,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4693_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4693_img.tif']","[20, 64, 64]",2,2,-1,train
4694_class7.npy,7.0,4694,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4694_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4694_class7_img.tif']","[20, 64, 64]",2,2,-1,train
4695_class7.npy,7.0,4695,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4695_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4695_class7_img.tif']","[20, 64, 64]",2,2,-1,train
4696_class7.npy,7.0,4696,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4696_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4696_class7_img.tif']","[20, 64, 64]",2,2,-1,train
4697_class7.npy,7.0,4697,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4697_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4697_class7_img.tif']","[20, 64, 64]",2,2,-1,train
4698_class7.npy,7.0,4698,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4698_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4698_class7_img.tif']","[20, 64, 64]",2,2,-1,train
4699_class7.npy,7.0,4699,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4699_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4699_class7_img.tif']","[20, 64, 64]",2,2,-1,train
4700_class7.npy,7.0,4700,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4700_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4700_class7_img.tif']","[20, 64, 64]",2,2,-1,train
4701_class7.npy,7.0,4701,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4701_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4701_class7_img.tif']","[20, 64, 64]",2,2,-1,train
4702_class7.npy,7.0,4702,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4702_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4702_class7_img.tif']","[20, 64, 64]",2,2,-1,train
4703_class7.npy,7.0,4703,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4703_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4703_class7_img.tif']","[20, 64, 64]",2,2,-1,train
4704_class7.npy,7.0,4704,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4704_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4704_class7_img.tif']","[20, 64, 64]",2,2,-1,train
4705_class7.npy,7.0,4705,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4705_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4705_class7_img.tif']","[20, 64, 64]",2,2,-1,train
4706_class7.npy,7.0,4706,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4706_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4706_class7_img.tif']","[20, 64, 64]",2,2,-1,train
4707_class7.npy,7.0,4707,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4707_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4707_class7_img.tif']","[20, 64, 64]",2,2,-1,train
4708_class7.npy,7.0,4708,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4708_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4708_class7_img.tif']","[20, 64, 64]",2,2,-1,train
4709_class7.npy,7.0,4709,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4709_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4709_class7_img.tif']","[20, 64, 64]",2,2,-1,train
4710.npy,,4710,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4710_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4710_img.tif']","[20, 64, 64]",2,2,-1,train
4711_class7.npy,7.0,4711,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4711_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4711_class7_img.tif']","[20, 64, 64]",2,2,-1,train
4712_class7.npy,7.0,4712,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4712_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4712_class7_img.tif']","[20, 64, 64]",2,2,-1,train
4713_class7.npy,7.0,4713,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4713_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4713_class7_img.tif']","[20, 64, 64]",2,2,-1,train
4714_class7.npy,7.0,4714,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4714_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4714_class7_img.tif']","[20, 64, 64]",2,2,-1,train
4715_class7.npy,7.0,4715,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4715_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4715_class7_img.tif']","[20, 64, 64]",2,2,-1,train
4716_class7.npy,7.0,4716,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4716_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4716_class7_img.tif']","[20, 64, 64]",2,2,-1,train
4717_class7.npy,7.0,4717,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4717_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4717_class7_img.tif']","[20, 64, 64]",2,2,-1,train
4718_class7.npy,7.0,4718,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4718_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4718_class7_img.tif']","[20, 64, 64]",2,2,-1,train
4719_class7.npy,7.0,4719,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4719_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4719_class7_img.tif']","[20, 64, 64]",2,2,-1,train
4720_class7.npy,7.0,4720,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4720_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4720_class7_img.tif']","[20, 64, 64]",2,2,-1,train
4721_class7.npy,7.0,4721,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4721_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4721_class7_img.tif']","[20, 64, 64]",2,2,-1,train
4722_class7.npy,7.0,4722,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\4722_class7_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\4722_class7_img.tif']","[20, 64, 64]",2,2,-1,train
